states,year,quarter,brand,user_counts,percentage
Gujarat,2021,4,Realme,1116664,0.061561
Gujarat,2021,4,Apple,635160,0.035016
Gujarat,2021,4,OnePlus,397948,0.021939
Gujarat,2021,4,Lenovo,199946,0.011023
Gujarat,2021,4,Tecno,187064,0.010313
Gujarat,2021,4,Motorola,174499,0.00962
Gujarat,2021,4,Others,900704,0.049655
Gujarat,2022,1,Vivo,4996272,0.25934
Gujarat,2022,1,Xiaomi,3842766,0.199466
Gujarat,2022,1,Samsung,3511762,0.182284
Gujarat,2022,1,Oppo,2996365,0.155532
Gujarat,2022,1,Realme,1272108,0.066031
Gujarat,2022,1,Apple,693504,0.035998
Gujarat,2022,1,OnePlus,441053,0.022894
Gujarat,2022,1,Tecno,223305,0.011591
Gujarat,2022,1,Lenovo,203354,0.010555
Gujarat,2022,1,Motorola,174739,0.00907
Gujarat,2022,1,Others,910086,0.04724
Haryana,2018,1,Xiaomi,444407,0.240564
Haryana,2018,1,Samsung,394835,0.21373
Haryana,2018,1,Vivo,256267,0.138721
Haryana,2018,1,Oppo,192587,0.10425
Haryana,2018,1,Apple,100085,0.054177
Haryana,2018,1,Realme,89281,0.048329
Haryana,2018,1,OnePlus,55486,0.030035
Haryana,2018,1,Motorola,53420,0.028917
Haryana,2018,1,Lenovo,34977,0.018934
Haryana,2018,1,Huawei,29629,0.016039
Haryana,2018,1,Others,196383,0.106305
Haryana,2018,2,Xiaomi,599986,0.24517
Haryana,2018,2,Samsung,516011,0.210856
Haryana,2018,2,Vivo,351564,0.143658
Haryana,2018,2,Oppo,260510,0.106451
Haryana,2018,2,Apple,127528,0.052111
Haryana,2018,2,Realme,116691,0.047683
Haryana,2018,2,Motorola,68775,0.028103
Haryana,2018,2,OnePlus,67358,0.027524
Haryana,2018,2,Lenovo,44001,0.01798
Haryana,2018,2,Huawei,39423,0.016109
Haryana,2018,2,Others,255374,0.104353
Haryana,2018,3,Xiaomi,751015,0.248648
Haryana,2018,3,Samsung,630157,0.208634
Haryana,2018,3,Vivo,451732,0.14956
Haryana,2018,3,Oppo,328450,0.108744
Haryana,2018,3,Apple,152459,0.050476
Haryana,2018,3,Realme,143729,0.047586
Haryana,2018,3,Motorola,81942,0.02713
Haryana,2018,3,OnePlus,79279,0.026248
Haryana,2018,3,Huawei,50399,0.016686
Haryana,2018,3,Lenovo,49707,0.016457
Haryana,2018,3,Others,301529,0.099831
Haryana,2018,4,Xiaomi,948615,0.250091
Haryana,2018,4,Samsung,785842,0.207178
Haryana,2018,4,Vivo,591623,0.155974
Haryana,2018,4,Oppo,427382,0.112674
Haryana,2018,4,Apple,187472,0.049425
Haryana,2018,4,Realme,179167,0.047235
Haryana,2018,4,Motorola,98841,0.026058
Haryana,2018,4,OnePlus,93582,0.024672
Haryana,2018,4,Huawei,65203,0.01719
Haryana,2018,4,Lenovo,59641,0.015724
Haryana,2018,4,Others,355711,0.093779
Haryana,2019,1,Xiaomi,1136307,0.250356
Haryana,2019,1,Samsung,934852,0.20597
Haryana,2019,1,Vivo,732478,0.161383
Haryana,2019,1,Oppo,527926,0.116315
Haryana,2019,1,Apple,216144,0.047622
Haryana,2019,1,Realme,213023,0.046934
Haryana,2019,1,Motorola,111982,0.024672
Haryana,2019,1,OnePlus,105006,0.023135
Haryana,2019,1,Huawei,80507,0.017738
Haryana,2019,1,Lenovo,67191,0.014804
Haryana,2019,1,Others,413351,0.091071
Haryana,2019,2,Xiaomi,1301537,0.251358
Haryana,2019,2,Samsung,1060392,0.204787
Haryana,2019,2,Vivo,854882,0.165098
Haryana,2019,2,Oppo,615320,0.118833
Haryana,2019,2,Realme,244076,0.047137
Haryana,2019,2,Apple,243241,0.046976
Haryana,2019,2,Motorola,122500,0.023658
Haryana,2019,2,OnePlus,114507,0.022114
Haryana,2019,2,Huawei,92344,0.017834
Haryana,2019,2,Lenovo,72976,0.014093
Haryana,2019,2,Others,456255,0.088114
Haryana,2019,3,Xiaomi,1453801,0.251359
Haryana,2019,3,Samsung,1177753,0.203631
Haryana,2019,3,Vivo,977699,0.169042
Haryana,2019,3,Oppo,699529,0.120947
Haryana,2019,3,Realme,278941,0.048228
Haryana,2019,3,Apple,268393,0.046405
Haryana,2019,3,Motorola,129804,0.022443
Haryana,2019,3,OnePlus,123917,0.021425
Haryana,2019,3,Huawei,103942,0.017971
Haryana,2019,3,Lenovo,73965,0.012788
Haryana,2019,3,Others,496008,0.085759
Haryana,2019,4,Xiaomi,1597800,0.250963
Haryana,2019,4,Samsung,1285177,0.20186
Haryana,2019,4,Vivo,1103105,0.173262
Haryana,2019,4,Oppo,785251,0.123338
Haryana,2019,4,Realme,319391,0.050166
Haryana,2019,4,Apple,288206,0.045268
Haryana,2019,4,Motorola,136766,0.021482
Haryana,2019,4,OnePlus,130817,0.020547
Haryana,2019,4,Huawei,113928,0.017894
Haryana,2019,4,Lenovo,76631,0.012036
Haryana,2019,4,Others,529607,0.083184
Haryana,2020,1,Xiaomi,1753322,0.249805
Haryana,2020,1,Samsung,1400065,0.199474
Haryana,2020,1,Vivo,1250165,0.178117
Haryana,2020,1,Oppo,881733,0.125625
Haryana,2020,1,Realme,364011,0.051863
Haryana,2020,1,Apple,308315,0.043927
Haryana,2020,1,Motorola,143514,0.020447
Haryana,2020,1,OnePlus,137007,0.01952
Haryana,2020,1,Huawei,123916,0.017655
Haryana,2020,1,Lenovo,80705,0.011498
Haryana,2020,1,Others,576017,0.082068
Haryana,2020,2,Xiaomi,1914791,0.249228
Haryana,2020,2,Samsung,1520490,0.197906
Haryana,2020,2,Vivo,1398622,0.182044
Haryana,2020,2,Oppo,984512,0.128144
Haryana,2020,2,Realme,407778,0.053076
Haryana,2020,2,Apple,326534,0.042502
Haryana,2020,2,Motorola,151138,0.019672
Haryana,2020,2,OnePlus,142338,0.018527
Haryana,2020,2,Huawei,133152,0.017331
Haryana,2020,2,Lenovo,83928,0.010924
Haryana,2020,2,Others,619595,0.080646
Haryana,2020,3,Xiaomi,2075024,0.247061
Haryana,2020,3,Samsung,1655037,0.197056
Haryana,2020,3,Vivo,1573430,0.18734
Haryana,2020,3,Oppo,1092131,0.130034
Haryana,2020,3,Realme,459785,0.054744
Haryana,2020,3,Apple,348330,0.041474
Haryana,2020,3,Motorola,158324,0.018851
Haryana,2020,3,OnePlus,149108,0.017753
Haryana,2020,3,Huawei,142260,0.016938
Haryana,2020,3,Lenovo,87838,0.010458
Haryana,2020,3,Others,657549,0.078291
Haryana,2020,4,Xiaomi,2236661,0.244983
Haryana,2020,4,Samsung,1795147,0.196623
Haryana,2020,4,Vivo,1744266,0.19105
Haryana,2020,4,Oppo,1196039,0.131003
Haryana,2020,4,Realme,514733,0.056379
Haryana,2020,4,Apple,374080,0.040973
Haryana,2020,4,Motorola,165075,0.018081
Haryana,2020,4,OnePlus,156430,0.017134
Haryana,2020,4,Huawei,151226,0.016564
Haryana,2020,4,Lenovo,91990,0.010076
Haryana,2020,4,Others,704226,0.077134
Haryana,2021,1,Xiaomi,2382996,0.242472
Haryana,2021,1,Vivo,1922898,0.195657
Haryana,2021,1,Samsung,1913165,0.194667
Haryana,2021,1,Oppo,1300515,0.132329
Haryana,2021,1,Realme,577867,0.058799
Haryana,2021,1,Apple,401563,0.040859
Haryana,2021,1,Motorola,169504,0.017247
Haryana,2021,1,OnePlus,165335,0.016823
Haryana,2021,1,Huawei,157570,0.016033
Haryana,2021,1,Lenovo,92713,0.009434
Haryana,2021,1,Others,743779,0.07568
Haryana,2021,2,Xiaomi,2505880,0.237962
Haryana,2021,2,Vivo,2114734,0.200818
Haryana,2021,2,Samsung,2016108,0.191452
Haryana,2021,2,Oppo,1416092,0.134474
Haryana,2021,2,Realme,673053,0.063914
Haryana,2021,2,Apple,434298,0.041242
Haryana,2021,2,OnePlus,181344,0.017221
Haryana,2021,2,Motorola,169562,0.016102
Haryana,2021,2,Huawei,154484,0.01467
Haryana,2021,2,Tecno,108879,0.010339
Haryana,2021,2,Others,756160,0.071806
Haryana,2021,3,Xiaomi,2638176,0.232945
Haryana,2021,3,Vivo,2357220,0.208137
Haryana,2021,3,Samsung,2089070,0.18446
Haryana,2021,3,Oppo,1560205,0.137762
Haryana,2021,3,Realme,781719,0.069024
Haryana,2021,3,Apple,467144,0.041248
Haryana,2021,3,OnePlus,210246,0.018564
Haryana,2021,3,Motorola,168742,0.0149
Haryana,2021,3,Huawei,153598,0.013562
Haryana,2021,3,Tecno,134477,0.011874
Haryana,2021,3,Others,764739,0.067525
Haryana,2021,4,Xiaomi,2742821,0.226372
Haryana,2021,4,Vivo,2569078,0.212032
Haryana,2021,4,Samsung,2176063,0.179596
Haryana,2021,4,Oppo,1697572,0.140105
Haryana,2021,4,Realme,916660,0.075654
Haryana,2021,4,Apple,529430,0.043695
Haryana,2021,4,OnePlus,238331,0.01967
Haryana,2021,4,Motorola,170147,0.014043
Haryana,2021,4,Tecno,156987,0.012957
Haryana,2021,4,Huawei,147354,0.012161
Haryana,2021,4,Others,771996,0.063715
Haryana,2022,1,Xiaomi,2837979,0.220563
Haryana,2022,1,Vivo,2767906,0.215117
Haryana,2022,1,Samsung,2259241,0.175584
Haryana,2022,1,Oppo,1825605,0.141883
Haryana,2022,1,Realme,1043668,0.081112
Haryana,2022,1,Apple,578053,0.044925
Haryana,2022,1,OnePlus,267015,0.020752
Haryana,2022,1,Tecno,184983,0.014377
Haryana,2022,1,Motorola,170641,0.013262
Haryana,2022,1,Huawei,145049,0.011273
Haryana,2022,1,Others,786848,0.061152
Himachal Pradesh,2018,1,Xiaomi,63002,0.277087
Himachal Pradesh,2018,1,Samsung,36283,0.159575
Himachal Pradesh,2018,1,Vivo,20480,0.090072
Himachal Pradesh,2018,1,Oppo,20074,0.088287
Himachal Pradesh,2018,1,Realme,10722,0.047156
Himachal Pradesh,2018,1,Apple,7525,0.033095
Himachal Pradesh,2018,1,Motorola,7048,0.030998
Himachal Pradesh,2018,1,Micromax,6997,0.030773
Himachal Pradesh,2018,1,Lenovo,5750,0.025289
Himachal Pradesh,2018,1,Gionee,5569,0.024493
Himachal Pradesh,2018,1,Others,43923,0.193176
Himachal Pradesh,2018,2,Xiaomi,89506,0.283877
Himachal Pradesh,2018,2,Samsung,49124,0.155801
Himachal Pradesh,2018,2,Vivo,29637,0.093996
Himachal Pradesh,2018,2,Oppo,28884,0.091608
Himachal Pradesh,2018,2,Realme,14951,0.047418
Himachal Pradesh,2018,2,Apple,9926,0.031481
Himachal Pradesh,2018,2,Motorola,9613,0.030489
Himachal Pradesh,2018,2,Micromax,9566,0.030339
Himachal Pradesh,2018,2,Lenovo,7690,0.02439
Himachal Pradesh,2018,2,Gionee,7275,0.023073
Himachal Pradesh,2018,2,Others,59127,0.187527
Himachal Pradesh,2018,3,Xiaomi,119009,0.291951
Himachal Pradesh,2018,3,Samsung,63923,0.156815
Himachal Pradesh,2018,3,Vivo,41723,0.102354
Himachal Pradesh,2018,3,Oppo,39284,0.096371
Himachal Pradesh,2018,3,Realme,19585,0.048046
Himachal Pradesh,2018,3,Motorola,12222,0.029983
Himachal Pradesh,2018,3,Apple,12074,0.02962
Himachal Pradesh,2018,3,Micromax,10555,0.025893
Himachal Pradesh,2018,3,Gionee,8800,0.021588
Himachal Pradesh,2018,3,Lenovo,8462,0.020759
Himachal Pradesh,2018,3,Others,71997,0.176622
Himachal Pradesh,2018,4,Xiaomi,155301,0.295057
Himachal Pradesh,2018,4,Samsung,82316,0.156392
Himachal Pradesh,2018,4,Vivo,57665,0.109558
Himachal Pradesh,2018,4,Oppo,53543,0.101726
Himachal Pradesh,2018,4,Realme,25714,0.048854
Himachal Pradesh,2018,4,Apple,15419,0.029295
Himachal Pradesh,2018,4,Motorola,15298,0.029065
Himachal Pradesh,2018,4,Micromax,11894,0.022597
Himachal Pradesh,2018,4,Lenovo,10676,0.020283
Himachal Pradesh,2018,4,Lava,10441,0.019837
Himachal Pradesh,2018,4,Others,88076,0.167336
Himachal Pradesh,2019,1,Xiaomi,194324,0.297493
Himachal Pradesh,2019,1,Samsung,100938,0.154527
Himachal Pradesh,2019,1,Vivo,74159,0.113531
Himachal Pradesh,2019,1,Oppo,69132,0.105835
Himachal Pradesh,2019,1,Realme,31948,0.04891
Himachal Pradesh,2019,1,Apple,18364,0.028114
Himachal Pradesh,2019,1,Motorola,17796,0.027244
Himachal Pradesh,2019,1,Micromax,14398,0.022042
Himachal Pradesh,2019,1,Lava,13189,0.020191
Himachal Pradesh,2019,1,Lenovo,12312,0.018849
Himachal Pradesh,2019,1,Others,106645,0.163264
Himachal Pradesh,2019,2,Xiaomi,230589,0.298457
Himachal Pradesh,2019,2,Samsung,119387,0.154526
Himachal Pradesh,2019,2,Vivo,90320,0.116904
Himachal Pradesh,2019,2,Oppo,84572,0.109464
Himachal Pradesh,2019,2,Realme,38005,0.049191
Himachal Pradesh,2019,2,Apple,21238,0.027489
Himachal Pradesh,2019,2,Motorola,20278,0.026246
Himachal Pradesh,2019,2,Micromax,15816,0.020471
Himachal Pradesh,2019,2,Lava,15031,0.019455
Himachal Pradesh,2019,2,Gionee,14637,0.018945
Himachal Pradesh,2019,2,Others,122730,0.158853
Himachal Pradesh,2019,3,Xiaomi,263685,0.300947
Himachal Pradesh,2019,3,Samsung,132840,0.151612
Himachal Pradesh,2019,3,Vivo,105663,0.120595
Himachal Pradesh,2019,3,Oppo,97560,0.111346
Himachal Pradesh,2019,3,Realme,44753,0.051077
Himachal Pradesh,2019,3,Apple,23709,0.027059
Himachal Pradesh,2019,3,Motorola,21767,0.024843
Himachal Pradesh,2019,3,Micromax,17578,0.020062
Himachal Pradesh,2019,3,Lava,17474,0.019943
Himachal Pradesh,2019,3,Gionee,16473,0.018801
Himachal Pradesh,2019,3,Others,134682,0.153714
Himachal Pradesh,2019,4,Xiaomi,297684,0.301928
Himachal Pradesh,2019,4,Samsung,148745,0.150865
Himachal Pradesh,2019,4,Vivo,122794,0.124544
Himachal Pradesh,2019,4,Oppo,112857,0.114466
Himachal Pradesh,2019,4,Realme,53624,0.054388
Himachal Pradesh,2019,4,Apple,25839,0.026207
Himachal Pradesh,2019,4,Motorola,23421,0.023755
Himachal Pradesh,2019,4,Lava,19583,0.019862
Himachal Pradesh,2019,4,Micromax,18835,0.019103
Himachal Pradesh,2019,4,Gionee,18172,0.018431
Himachal Pradesh,2019,4,Others,144391,0.146449
Himachal Pradesh,2020,1,Xiaomi,333918,0.301908
Himachal Pradesh,2020,1,Samsung,165251,0.14941
Himachal Pradesh,2020,1,Vivo,142220,0.128587
Himachal Pradesh,2020,1,Oppo,129752,0.117314
Himachal Pradesh,2020,1,Realme,63582,0.057487
Himachal Pradesh,2020,1,Apple,28072,0.025381
Himachal Pradesh,2020,1,Motorola,24777,0.022402
Himachal Pradesh,2020,1,Lava,23152,0.020933
Himachal Pradesh,2020,1,Micromax,18804,0.017001
Himachal Pradesh,2020,1,Huawei,18646,0.016859
Himachal Pradesh,2020,1,Others,157851,0.142719
Himachal Pradesh,2020,2,Xiaomi,375976,0.300813
Himachal Pradesh,2020,2,Samsung,184898,0.147934
Himachal Pradesh,2020,2,Vivo,166131,0.132919
Himachal Pradesh,2020,2,Oppo,150002,0.120014
Himachal Pradesh,2020,2,Realme,74053,0.059249
Himachal Pradesh,2020,2,Apple,30105,0.024087
Himachal Pradesh,2020,2,Motorola,26497,0.0212
Himachal Pradesh,2020,2,Lava,25049,0.020041
Himachal Pradesh,2020,2,Gionee,21296,0.017039
Himachal Pradesh,2020,2,Micromax,20603,0.016484
Himachal Pradesh,2020,2,Others,175257,0.140221
Himachal Pradesh,2020,3,Xiaomi,412600,0.299282
Himachal Pradesh,2020,3,Samsung,204813,0.148562
Himachal Pradesh,2020,3,Vivo,190933,0.138494
Himachal Pradesh,2020,3,Oppo,167966,0.121835
Himachal Pradesh,2020,3,Realme,85574,0.062072
Himachal Pradesh,2020,3,Apple,32354,0.023468
Himachal Pradesh,2020,3,Motorola,27952,0.020275
Himachal Pradesh,2020,3,Lava,26803,0.019442
Himachal Pradesh,2020,3,Gionee,22265,0.01615
Himachal Pradesh,2020,3,Micromax,22029,0.015979
Himachal Pradesh,2020,3,Others,185345,0.134441
Himachal Pradesh,2020,4,Xiaomi,448361,0.297171
Himachal Pradesh,2020,4,Samsung,226491,0.150117
Himachal Pradesh,2020,4,Vivo,212147,0.14061
Himachal Pradesh,2020,4,Oppo,186684,0.123733
Himachal Pradesh,2020,4,Realme,97707,0.06476
Himachal Pradesh,2020,4,Apple,35276,0.023381
Himachal Pradesh,2020,4,Motorola,29156,0.019324
Himachal Pradesh,2020,4,Lava,29138,0.019312
Himachal Pradesh,2020,4,Gionee,23461,0.01555
Himachal Pradesh,2020,4,Micromax,23015,0.015254
Himachal Pradesh,2020,4,Others,197330,0.130789
Himachal Pradesh,2021,1,Xiaomi,481737,0.296828
Himachal Pradesh,2021,1,Samsung,242485,0.14941
Himachal Pradesh,2021,1,Vivo,234300,0.144367
Himachal Pradesh,2021,1,Oppo,202041,0.12449
Himachal Pradesh,2021,1,Realme,109409,0.067414
Himachal Pradesh,2021,1,Apple,37856,0.023325
Himachal Pradesh,2021,1,Lava,30512,0.0188
Himachal Pradesh,2021,1,Motorola,29736,0.018322
Himachal Pradesh,2021,1,Huawei,24038,0.014811
Himachal Pradesh,2021,1,Gionee,23591,0.014536
Himachal Pradesh,2021,1,Others,207246,0.127697
Himachal Pradesh,2021,2,Xiaomi,513196,0.294407
Himachal Pradesh,2021,2,Samsung,260440,0.149408
Himachal Pradesh,2021,2,Vivo,254841,0.146196
Himachal Pradesh,2021,2,Oppo,217962,0.125039
Himachal Pradesh,2021,2,Realme,128488,0.07371
Himachal Pradesh,2021,2,Apple,41436,0.023771
Himachal Pradesh,2021,2,Lava,32566,0.018682
Himachal Pradesh,2021,2,Motorola,30072,0.017252
Himachal Pradesh,2021,2,Huawei,23728,0.013612
Himachal Pradesh,2021,2,Gionee,23284,0.013357
Himachal Pradesh,2021,2,Others,217138,0.124566
Himachal Pradesh,2021,3,Xiaomi,549749,0.292322
Himachal Pradesh,2021,3,Vivo,281606,0.149741
Himachal Pradesh,2021,3,Samsung,274845,0.146145
Himachal Pradesh,2021,3,Oppo,238065,0.126588
Himachal Pradesh,2021,3,Realme,149451,0.079469
Himachal Pradesh,2021,3,Apple,44803,0.023823
Himachal Pradesh,2021,3,Lava,32894,0.017491
Himachal Pradesh,2021,3,Motorola,30197,0.016057
Himachal Pradesh,2021,3,Tecno,25897,0.01377
Himachal Pradesh,2021,3,Huawei,25680,0.013655
Himachal Pradesh,2021,3,Others,227439,0.120938
Himachal Pradesh,2021,4,Xiaomi,583871,0.289943
Himachal Pradesh,2021,4,Vivo,302823,0.150378
Himachal Pradesh,2021,4,Samsung,290183,0.144101
Himachal Pradesh,2021,4,Oppo,256274,0.127262
Himachal Pradesh,2021,4,Realme,176332,0.087564
Himachal Pradesh,2021,4,Apple,50504,0.02508
Himachal Pradesh,2021,4,Lava,32082,0.015931
Himachal Pradesh,2021,4,Motorola,31241,0.015514
Himachal Pradesh,2021,4,Tecno,30164,0.014979
Himachal Pradesh,2021,4,OnePlus,27508,0.01366
Himachal Pradesh,2021,4,Others,232765,0.115588
Himachal Pradesh,2022,1,Xiaomi,615419,0.287112
Himachal Pradesh,2022,1,Vivo,324002,0.151157
Himachal Pradesh,2022,1,Samsung,304181,0.14191
Himachal Pradesh,2022,1,Oppo,276524,0.129007
Himachal Pradesh,2022,1,Realme,199933,0.093275
Himachal Pradesh,2022,1,Apple,54982,0.025651
Himachal Pradesh,2022,1,Tecno,36339,0.016953
Himachal Pradesh,2022,1,Motorola,31514,0.014702
Himachal Pradesh,2022,1,Lava,31262,0.014585
Himachal Pradesh,2022,1,OnePlus,30536,0.014246
Himachal Pradesh,2022,1,Others,238791,0.111403
Jammu & Kashmir,2018,1,Xiaomi,60568,0.343307
Jammu & Kashmir,2018,1,Samsung,37991,0.215338
Jammu & Kashmir,2018,1,Vivo,17309,0.09811
Jammu & Kashmir,2018,1,Oppo,13523,0.07665
Jammu & Kashmir,2018,1,Apple,6429,0.03644
Jammu & Kashmir,2018,1,Realme,6145,0.034831
Jammu & Kashmir,2018,1,OnePlus,3894,0.022072
Jammu & Kashmir,2018,1,Motorola,3348,0.018977
Jammu & Kashmir,2018,1,Micromax,3103,0.017588
Jammu & Kashmir,2018,1,Lenovo,3052,0.017299
Jammu & Kashmir,2018,1,Others,21063,0.119388
Jammu & Kashmir,2018,2,Xiaomi,92362,0.353054
Jammu & Kashmir,2018,2,Samsung,55791,0.213261
Jammu & Kashmir,2018,2,Vivo,26958,0.103047
Jammu & Kashmir,2018,2,Oppo,20994,0.08025
Jammu & Kashmir,2018,2,Realme,9196,0.035152
Jammu & Kashmir,2018,2,Apple,8919,0.034093
Jammu & Kashmir,2018,2,OnePlus,5028,0.01922
Jammu & Kashmir,2018,2,Motorola,4756,0.01818
Jammu & Kashmir,2018,2,Micromax,4375,0.016723
Jammu & Kashmir,2018,2,Lenovo,4230,0.016169
Jammu & Kashmir,2018,2,Others,29000,0.110852
Jammu & Kashmir,2018,3,Xiaomi,120343,0.351337
Jammu & Kashmir,2018,3,Samsung,74506,0.217517
Jammu & Kashmir,2018,3,Vivo,38216,0.11157
Jammu & Kashmir,2018,3,Oppo,28915,0.084416
Jammu & Kashmir,2018,3,Realme,12323,0.035977
Jammu & Kashmir,2018,3,Apple,10996,0.032102
Jammu & Kashmir,2018,3,Motorola,6291,0.018366
Jammu & Kashmir,2018,3,OnePlus,6276,0.018323
Jammu & Kashmir,2018,3,Lenovo,4936,0.01441
Jammu & Kashmir,2018,3,Micromax,4850,0.014159
Jammu & Kashmir,2018,3,Others,34877,0.101822
Jammu & Kashmir,2018,4,Xiaomi,153238,0.35101
Jammu & Kashmir,2018,4,Samsung,95846,0.219547
Jammu & Kashmir,2018,4,Vivo,52004,0.119121
Jammu & Kashmir,2018,4,Oppo,38530,0.088258
Jammu & Kashmir,2018,4,Realme,15898,0.036416
Jammu & Kashmir,2018,4,Apple,13747,0.031489
Jammu & Kashmir,2018,4,Motorola,7823,0.01792
Jammu & Kashmir,2018,4,OnePlus,7434,0.017028
Jammu & Kashmir,2018,4,Lenovo,6134,0.014051
Jammu & Kashmir,2018,4,Micromax,5165,0.011831
Jammu & Kashmir,2018,4,Others,40744,0.093329
Jammu & Kashmir,2019,1,Xiaomi,189565,0.357219
Jammu & Kashmir,2019,1,Samsung,115108,0.216911
Jammu & Kashmir,2019,1,Vivo,64897,0.122293
Jammu & Kashmir,2019,1,Oppo,48082,0.090606
Jammu & Kashmir,2019,1,Realme,19564,0.036867
Jammu & Kashmir,2019,1,Apple,16067,0.030277
Jammu & Kashmir,2019,1,Motorola,8760,0.016507
Jammu & Kashmir,2019,1,OnePlus,8604,0.016213
Jammu & Kashmir,2019,1,Lenovo,6906,0.013014
Jammu & Kashmir,2019,1,Huawei,6060,0.01142
Jammu & Kashmir,2019,1,Others,47056,0.088673
Jammu & Kashmir,2019,2,Xiaomi,226055,0.358139
Jammu & Kashmir,2019,2,Samsung,138016,0.218659
Jammu & Kashmir,2019,2,Vivo,79073,0.125275
Jammu & Kashmir,2019,2,Oppo,58451,0.092604
Jammu & Kashmir,2019,2,Realme,23049,0.036517
Jammu & Kashmir,2019,2,Apple,18515,0.029333
Jammu & Kashmir,2019,2,Motorola,10033,0.015895
Jammu & Kashmir,2019,2,OnePlus,9437,0.014951
Jammu & Kashmir,2019,2,Lenovo,7950,0.012595
Jammu & Kashmir,2019,2,Huawei,7185,0.011383
Jammu & Kashmir,2019,2,Others,53429,0.084648
Jammu & Kashmir,2019,3,Xiaomi,236869,0.359735
Jammu & Kashmir,2019,3,Samsung,142362,0.216206
Jammu & Kashmir,2019,3,Vivo,84230,0.127921
Jammu & Kashmir,2019,3,Oppo,61563,0.093496
Jammu & Kashmir,2019,3,Realme,24963,0.037911
Jammu & Kashmir,2019,3,Apple,19748,0.029991
Jammu & Kashmir,2019,3,Motorola,10184,0.015467
Jammu & Kashmir,2019,3,OnePlus,10037,0.015243
Jammu & Kashmir,2019,3,Huawei,7699,0.011693
Jammu & Kashmir,2019,3,Lenovo,7208,0.010947
Jammu & Kashmir,2019,3,Others,53592,0.081391
Jammu & Kashmir,2019,4,Xiaomi,241041,0.357964
Jammu & Kashmir,2019,4,Samsung,144994,0.215327
Jammu & Kashmir,2019,4,Vivo,88428,0.131322
Jammu & Kashmir,2019,4,Oppo,64384,0.095615
Jammu & Kashmir,2019,4,Realme,26716,0.039675
Jammu & Kashmir,2019,4,Apple,20684,0.030717
Jammu & Kashmir,2019,4,OnePlus,10484,0.01557
Jammu & Kashmir,2019,4,Motorola,10294,0.015287
Jammu & Kashmir,2019,4,Huawei,7979,0.011849
Jammu & Kashmir,2019,4,Lenovo,7023,0.01043
Jammu & Kashmir,2019,4,Others,51340,0.076244
Jammu & Kashmir,2020,1,Xiaomi,262773,0.357316
Jammu & Kashmir,2020,1,Samsung,157318,0.213919
Jammu & Kashmir,2020,1,Vivo,99861,0.13579
Jammu & Kashmir,2020,1,Oppo,71729,0.097536
Jammu & Kashmir,2020,1,Realme,30778,0.041852
Jammu & Kashmir,2020,1,Apple,22380,0.030432
Jammu & Kashmir,2020,1,OnePlus,11146,0.015156
Jammu & Kashmir,2020,1,Motorola,10674,0.014514
Jammu & Kashmir,2020,1,Huawei,8727,0.011867
Jammu & Kashmir,2020,1,Lenovo,7362,0.010011
Jammu & Kashmir,2020,1,Others,52660,0.071607
Jammu & Kashmir,2020,2,Xiaomi,302140,0.357438
Jammu & Kashmir,2020,2,Samsung,179346,0.21217
Jammu & Kashmir,2020,2,Vivo,119239,0.141062
Jammu & Kashmir,2020,2,Oppo,84526,0.099996
Jammu & Kashmir,2020,2,Realme,36913,0.043669
Jammu & Kashmir,2020,2,Apple,24262,0.028702
Jammu & Kashmir,2020,2,OnePlus,11743,0.013892
Jammu & Kashmir,2020,2,Motorola,11504,0.013609
Jammu & Kashmir,2020,2,Huawei,9753,0.011538
Jammu & Kashmir,2020,2,Lenovo,7829,0.009262
Jammu & Kashmir,2020,2,Others,58039,0.068661
Jammu & Kashmir,2020,3,Xiaomi,337986,0.355843
Jammu & Kashmir,2020,3,Samsung,202520,0.21322
Jammu & Kashmir,2020,3,Vivo,138487,0.145804
Jammu & Kashmir,2020,3,Oppo,95838,0.100901
Jammu & Kashmir,2020,3,Realme,44231,0.046568
Jammu & Kashmir,2020,3,Apple,26378,0.027772
Jammu & Kashmir,2020,3,OnePlus,12578,0.013243
Jammu & Kashmir,2020,3,Motorola,12094,0.012733
Jammu & Kashmir,2020,3,Huawei,10606,0.011166
Jammu & Kashmir,2020,3,Lenovo,8223,0.008657
Jammu & Kashmir,2020,3,Others,60878,0.064094
Jammu & Kashmir,2020,4,Xiaomi,383539,0.355451
Jammu & Kashmir,2020,4,Samsung,231979,0.21499
Jammu & Kashmir,2020,4,Vivo,158472,0.146866
Jammu & Kashmir,2020,4,Oppo,109614,0.101586
Jammu & Kashmir,2020,4,Realme,53415,0.049503
Jammu & Kashmir,2020,4,Apple,29701,0.027526
Jammu & Kashmir,2020,4,OnePlus,13667,0.012666
Jammu & Kashmir,2020,4,Motorola,12734,0.011801
Jammu & Kashmir,2020,4,Huawei,11566,0.010719
Jammu & Kashmir,2020,4,Lenovo,8696,0.008059
Jammu & Kashmir,2020,4,Others,65639,0.060832
Jammu & Kashmir,2021,1,Xiaomi,418392,0.356133
Jammu & Kashmir,2021,1,Samsung,250133,0.212912
Jammu & Kashmir,2021,1,Vivo,176571,0.150296
Jammu & Kashmir,2021,1,Oppo,118812,0.101132
Jammu & Kashmir,2021,1,Realme,61109,0.052016
Jammu & Kashmir,2021,1,Apple,32281,0.027477
