states,year,quarter,district,trans_counts,amount
Jammu & Kashmir,2020,4,Srinagar,731076,2177635781.64
Jammu & Kashmir,2020,4,Baramulla,412433,862594987.58
Jammu & Kashmir,2020,4,Kupwara,303474,721320071.04
Jammu & Kashmir,2020,4,Budgam,295461,692267475.79
Jammu & Kashmir,2020,4,Anantnag,282499,514346950.95
Jammu & Kashmir,2020,4,Udhampur,248906,646828971.37
Jammu & Kashmir,2020,4,Kathua,226360,463045666.13
Jammu & Kashmir,2020,4,Pulwama,219731,551823991.79
Jammu & Kashmir,2020,4,Rajouri,196713,567890456.52
Jammu & Kashmir,2021,1,Jammu,2651223,7421535965.77
Jammu & Kashmir,2021,1,Srinagar,1027161,2568956545.46
Jammu & Kashmir,2021,1,Baramulla,410535,785025036.88
Jammu & Kashmir,2021,1,Anantnag,317577,500687365.61
Jammu & Kashmir,2021,1,Budgam,314969,629196655.39
Jammu & Kashmir,2021,1,Kupwara,287414,651843634.73
Jammu & Kashmir,2021,1,Udhampur,253788,659211752.08
Jammu & Kashmir,2021,1,Kathua,245017,476737690.9
Jammu & Kashmir,2021,1,Pulwama,230547,506298792.84
Jammu & Kashmir,2021,1,Samba,201873,489544571.02
Jammu & Kashmir,2021,2,Jammu,3793205,10159766998.57
Jammu & Kashmir,2021,2,Srinagar,1529261,3491629169.89
Jammu & Kashmir,2021,2,Baramulla,558737,966623715.82
Jammu & Kashmir,2021,2,Anantnag,479956,717788809.3
Jammu & Kashmir,2021,2,Budgam,450138,822332973.92
Jammu & Kashmir,2021,2,Kupwara,408584,819478528.22
Jammu & Kashmir,2021,2,Udhampur,361814,841569039.99
Jammu & Kashmir,2021,2,Pulwama,332326,632761432.14
Jammu & Kashmir,2021,2,Kathua,329534,635043868.15
Jammu & Kashmir,2021,2,Samba,272944,627782719.54
Jammu & Kashmir,2021,3,Jammu,5192026,13867943225.79
Jammu & Kashmir,2021,3,Srinagar,2196468,5510884597.06
Jammu & Kashmir,2021,3,Baramulla,647847,1285810267.71
Jammu & Kashmir,2021,3,Anantnag,580106,938064508.23
Jammu & Kashmir,2021,3,Budgam,545818,1112797675.66
Jammu & Kashmir,2021,3,Kupwara,477130,1133802686.44
Jammu & Kashmir,2021,3,Udhampur,476615,1090587535.87
Jammu & Kashmir,2021,3,Kathua,399722,762622103.91
Jammu & Kashmir,2021,3,Pulwama,393629,826511580.06
Jammu & Kashmir,2021,3,Samba,352992,822873576.48
Jammu & Kashmir,2021,4,Jammu,6639541,16627649138.41
Jammu & Kashmir,2021,4,Srinagar,2900577,7232270069.01
Jammu & Kashmir,2021,4,Baramulla,787593,1567275687.19
Jammu & Kashmir,2021,4,Anantnag,683078,1035794983.47
Jammu & Kashmir,2021,4,Budgam,678080,1358477847.95
Jammu & Kashmir,2021,4,Udhampur,621122,1409015376.05
Jammu & Kashmir,2021,4,Kupwara,597802,1313830800.65
Jammu & Kashmir,2021,4,Kathua,528207,1082468701.54
Jammu & Kashmir,2021,4,Samba,492079,1144805603.77
Jammu & Kashmir,2021,4,Pulwama,462342,988006961.91
Jammu & Kashmir,2022,1,Jammu,5510056,11881749307.53
Jammu & Kashmir,2022,1,Srinagar,2743701,5949336258.49
Jammu & Kashmir,2022,1,Baramulla,877608,1607194898.34
Jammu & Kashmir,2022,1,Udhampur,729905,1568037829.85
Jammu & Kashmir,2022,1,Anantnag,728868,1032527025.57
Jammu & Kashmir,2022,1,Budgam,718312,1319712135.49
Jammu & Kashmir,2022,1,Kupwara,654488,1300783254.81
Jammu & Kashmir,2022,1,Kathua,608852,1177353985.59
Jammu & Kashmir,2022,1,Samba,588078,1229539785.52
Jammu & Kashmir,2022,1,Pulwama,508605,1004677770.59
Jammu & Kashmir,2022,2,Jammu,7441002,14880950856.22
Jammu & Kashmir,2022,2,Srinagar,4660647,9640282801.13
Jammu & Kashmir,2022,2,Baramulla,1226879,2154959862.61
Jammu & Kashmir,2022,2,Anantnag,1214291,1884518051.07
Jammu & Kashmir,2022,2,Budgam,1052343,1977187447.22
Jammu & Kashmir,2022,2,Kupwara,975579,1819041252.88
Jammu & Kashmir,2022,2,Udhampur,947548,1877648827.46
Jammu & Kashmir,2022,2,Kathua,817009,1514113031.12
Jammu & Kashmir,2022,2,Pulwama,790442,1527002272.08
Jammu & Kashmir,2022,2,Samba,783532,1573110669.1
Jammu & Kashmir,2022,3,Jammu,7526503,13607597636.17
Jammu & Kashmir,2022,3,Srinagar,2447805,4804161643.11
Jammu & Kashmir,2022,3,Baramulla,1311393,2203515919.79
Jammu & Kashmir,2022,3,Anantnag,1263844,1939518538.63
Jammu & Kashmir,2022,3,Budgam,1140418,1992489881.62
Jammu & Kashmir,2022,3,Kupwara,1028821,1830706791.42
Jammu & Kashmir,2022,3,Udhampur,997199,1863833971.95
Jammu & Kashmir,2022,3,Pulwama,847472,1623093820.17
Jammu & Kashmir,2022,3,Samba,842829,1581915447.8
Jammu & Kashmir,2022,3,Kathua,834884,1473463666.34
Jammu & Kashmir,2022,4,Jammu,9213783,15674936388.3
Jammu & Kashmir,2022,4,Srinagar,3176470,5356773720.96
Jammu & Kashmir,2022,4,Baramulla,1599504,2370515820.01
Jammu & Kashmir,2022,4,Anantnag,1338553,1684090753.61
Jammu & Kashmir,2022,4,Budgam,1306982,1932170615.54
Jammu & Kashmir,2022,4,Udhampur,1227109,2035000646.99
Jammu & Kashmir,2022,4,Kupwara,1219778,1804597459.19
Jammu & Kashmir,2022,4,Kathua,1035799,1765328885.28
Jammu & Kashmir,2022,4,Samba,1025985,1822006887.44
Jammu & Kashmir,2022,4,Pulwama,963378,1594427876.03
Jharkhand,2018,1,Ranchi,356622,434234048.5
Jharkhand,2018,1,Dhanbad,340878,271973005.3
Jharkhand,2018,1,Bokaro,263441,210067688.76
Jharkhand,2018,1,East Singhbhum,220276,257229540.65
Jharkhand,2018,1,Hazaribagh,150709,171297280.24
Jharkhand,2018,1,Giridih,131905,131409945.94
Jharkhand,2018,1,Ramgarh,97459,85844869.66
Jharkhand,2018,1,Palamu,84608,128141542.27
Jharkhand,2018,1,Saraikela Kharsawan,83449,74573902.82
Jharkhand,2018,1,Deoghar,70058,91100585.74
Jharkhand,2018,2,Dhanbad,520547,503649314.09
Jharkhand,2018,2,Ranchi,501072,820976014.22
Jharkhand,2018,2,Bokaro,396119,398722258.97
Jharkhand,2018,2,East Singhbhum,323829,467008622.29
Jharkhand,2018,2,Hazaribagh,214298,371520189.28
Jharkhand,2018,2,Giridih,172783,267172044.89
Jharkhand,2018,2,Palamu,131021,325976624.82
Jharkhand,2018,2,Ramgarh,120655,173725383.97
Jharkhand,2018,2,Saraikela Kharsawan,117686,128312051.59
Jharkhand,2018,2,Deoghar,96438,148363954.84
Jharkhand,2018,3,Dhanbad,2064271,1383326534.65
Jharkhand,2018,3,Bokaro,1606672,1103642100.62
Jharkhand,2018,3,Ranchi,1040485,1373309866.06
Jharkhand,2018,3,East Singhbhum,716556,825516933.97
Jharkhand,2018,3,Hazaribagh,542701,663718370.69
Jharkhand,2018,3,Giridih,334079,457115389.39
Jharkhand,2018,3,Saraikela Kharsawan,290800,265695487.69
Jharkhand,2018,3,Ramgarh,264474,310366602.65
Jharkhand,2018,3,Palamu,166304,405648506.52
Jharkhand,2018,3,Deoghar,152113,198908051.88
Jharkhand,2018,4,Dhanbad,1062585,1128043527.83
Jharkhand,2018,4,Ranchi,997887,1817673935.7
Jharkhand,2018,4,Bokaro,798913,898225421.29
Jharkhand,2018,4,East Singhbhum,616640,990453488.22
Jharkhand,2018,4,Hazaribagh,454790,843013094.11
Jharkhand,2018,4,Giridih,364032,575695972.04
Jharkhand,2018,4,Ramgarh,245189,412829670.89
Jharkhand,2018,4,Saraikela Kharsawan,242853,296733243.17
Jharkhand,2018,4,Palamu,234378,620094977.57
Jharkhand,2018,4,Deoghar,152383,236116834.02
Jharkhand,2019,1,Ranchi,1958897,3112736131.12
Jharkhand,2019,1,Dhanbad,1390250,1330543703.13
Jharkhand,2019,1,Bokaro,1074907,1046148508.91
Jharkhand,2019,1,East Singhbhum,909285,1244357275.15
Jharkhand,2019,1,Hazaribagh,658381,1096533636.56
Jharkhand,2019,1,Giridih,540524,695057378.02
Jharkhand,2019,1,Saraikela Kharsawan,395831,376316821.22
Jharkhand,2019,1,Ramgarh,349693,489903880.82
Jharkhand,2019,1,Palamu,336935,875063883.76
Jharkhand,2019,1,Koderma,206484,382615731.91
Jharkhand,2019,2,Ranchi,3147028,5924687357.23
Jharkhand,2019,2,Dhanbad,1279110,1614589568.7
Jharkhand,2019,2,Bokaro,1020185,1369272123.32
Jharkhand,2019,2,East Singhbhum,960100,1505995808.38
Jharkhand,2019,2,Hazaribagh,633673,1332857266.9
Jharkhand,2019,2,Giridih,447860,872870570.38
Jharkhand,2019,2,Ramgarh,331688,593592675.62
Jharkhand,2019,2,Palamu,330327,1046448701.33
Jharkhand,2019,2,Saraikela Kharsawan,328153,412040653.55
Jharkhand,2019,2,Deoghar,216404,385121235.75
Jharkhand,2019,3,Ranchi,3924885,6987035689.12
Jharkhand,2019,3,Dhanbad,2290227,1900631592.43
Jharkhand,2019,3,Bokaro,1738430,1613980827.14
Jharkhand,2019,3,East Singhbhum,1439445,1863746509.14
Jharkhand,2019,3,Hazaribagh,917999,1501364416.67
Jharkhand,2019,3,Giridih,498118,876022719.92
Jharkhand,2019,3,Ramgarh,466086,666327597.12
Jharkhand,2019,3,Saraikela Kharsawan,436371,499189494.1
Jharkhand,2019,3,Palamu,408718,1090919704.4
Jharkhand,2019,3,Deoghar,344455,555613175.47
Jharkhand,2019,4,Ranchi,4962725,8766487755.26
Jharkhand,2019,4,Dhanbad,2966376,2559078950.8
Jharkhand,2019,4,Bokaro,2193416,2158045122.49
Jharkhand,2019,4,East Singhbhum,1743320,2454308540.3
Jharkhand,2019,4,Hazaribagh,1115893,1919987793.51
Jharkhand,2019,4,Giridih,664950,1173756910.34
Jharkhand,2019,4,Ramgarh,606260,907240261.1
Jharkhand,2019,4,Palamu,568241,1542916983.33
Jharkhand,2019,4,Saraikela Kharsawan,542522,632386702.98
Jharkhand,2019,4,Deoghar,411994,652381524.64
Jharkhand,2020,1,Ranchi,5132983,10593904951.01
Jharkhand,2020,1,Dhanbad,2193642,2650637205.6
Jharkhand,2020,1,East Singhbhum,1934537,3099559621.39
Jharkhand,2020,1,Bokaro,1819760,2254545205.32
Jharkhand,2020,1,Hazaribagh,1199387,2376853316.74
Jharkhand,2020,1,Giridih,724320,1422925290.02
Jharkhand,2020,1,Palamu,715476,2015033114.72
Jharkhand,2020,1,Ramgarh,695324,1086274774.73
Jharkhand,2020,1,Saraikela Kharsawan,595845,742590781.67
Jharkhand,2020,1,Deoghar,434837,757609415.2
Jharkhand,2020,2,Ranchi,4656822,10380666521.92
Jharkhand,2020,2,Dhanbad,2069288,2849779826.64
Jharkhand,2020,2,Bokaro,2042748,2612705534.9
Jharkhand,2020,2,East Singhbhum,1939867,2840155683.79
Jharkhand,2020,2,Hazaribagh,1409834,2588140607.14
Jharkhand,2020,2,Giridih,1094408,1886588905.34
Jharkhand,2020,2,Palamu,977293,2564725761.92
Jharkhand,2020,2,Ramgarh,881527,1300903967.46
Jharkhand,2020,2,Garhwa,599059,1748704415.5
Jharkhand,2020,2,Saraikela Kharsawan,587527,766916078.32
Jharkhand,2020,3,Ranchi,6079407,12343755027.44
Jharkhand,2020,3,Bokaro,2914909,3873518361.54
Jharkhand,2020,3,Dhanbad,2897219,4328813599.67
Jharkhand,2020,3,East Singhbhum,2722454,4116728544.96
Jharkhand,2020,3,Hazaribagh,2043474,3943736117.76
Jharkhand,2020,3,Giridih,1577805,3133920203.09
Jharkhand,2020,3,Ramgarh,1222166,1969854247.42
Jharkhand,2020,3,Palamu,1186565,3029928179.97
Jharkhand,2020,3,Saraikela Kharsawan,813102,1185068471.08
Jharkhand,2020,3,Deoghar,696852,1245632763.56
Jharkhand,2020,4,Ranchi,8317124,15659917253.68
Jharkhand,2020,4,Dhanbad,4393208,6659934484.81
Jharkhand,2020,4,Bokaro,4305268,5846478510.26
Jharkhand,2020,4,East Singhbhum,4179679,6186133250.92
Jharkhand,2020,4,Hazaribagh,3130010,6000420755.63
Jharkhand,2020,4,Giridih,2130742,4345307139.12
Jharkhand,2020,4,Palamu,1861344,4863829078.66
Jharkhand,2020,4,Ramgarh,1794655,3007749575.43
Jharkhand,2020,4,Saraikela Kharsawan,1193402,1733160460.89
Jharkhand,2020,4,Garhwa,1066915,3132518917.57
Jharkhand,2021,1,Ranchi,11611641,20516524899.03
Jharkhand,2021,1,Dhanbad,4584110,6811987883.29
Jharkhand,2021,1,East Singhbhum,4431654,6647300274.48
Jharkhand,2021,1,Bokaro,4420466,5905357346.34
Jharkhand,2021,1,Hazaribagh,3539762,6866253812.62
Jharkhand,2021,1,Giridih,2479885,5277166388.79
Jharkhand,2021,1,Palamu,2014288,5697480883.82
Jharkhand,2021,1,Ramgarh,1838015,3113016266.67
Jharkhand,2021,1,Saraikela Kharsawan,1224133,1846065133.28
Jharkhand,2021,1,Garhwa,1096691,3661839156.39
Jharkhand,2021,2,Ranchi,12803752,24097148083.86
Jharkhand,2021,2,Dhanbad,5334482,8209158081.63
Jharkhand,2021,2,Bokaro,5268766,7412510718.1
Jharkhand,2021,2,East Singhbhum,4844508,7485477213.89
Jharkhand,2021,2,Hazaribagh,4311550,8773101232.78
Jharkhand,2021,2,Giridih,3689998,7492833865.49
Jharkhand,2021,2,Palamu,2758556,7542921519.25
Jharkhand,2021,2,Ramgarh,2288585,3877533810.61
Jharkhand,2021,2,Koderma,1572074,3471429723.78
Jharkhand,2021,2,Garhwa,1508109,4795351244.71
Jharkhand,2021,3,Ranchi,18164412,29840666997.96
Jharkhand,2021,3,Dhanbad,7087770,10358661169.01
Jharkhand,2021,3,Bokaro,6784128,8909127705.01
Jharkhand,2021,3,East Singhbhum,6664581,9865148330.33
Jharkhand,2021,3,Hazaribagh,5890582,10260697900.09
Jharkhand,2021,3,Giridih,4225858,7817410903.97
Jharkhand,2021,3,Palamu,3314946,7464641801.92
Jharkhand,2021,3,Ramgarh,2997440,4729136754.34
Jharkhand,2021,3,Koderma,1915108,3791284439.16
Jharkhand,2021,3,Saraikela Kharsawan,1902736,2794551681.27
Jharkhand,2021,4,Ranchi,24545152,39912526848.09
Jharkhand,2021,4,Dhanbad,9479444,14274464381.9
Jharkhand,2021,4,Bokaro,9299800,12121069536.26
Jharkhand,2021,4,East Singhbhum,8580079,12866334499.29
Jharkhand,2021,4,Hazaribagh,7977180,13886616619.23
Jharkhand,2021,4,Giridih,5962192,11092190597.05
Jharkhand,2021,4,Palamu,4766385,10484190181.85
Jharkhand,2021,4,Ramgarh,3983583,6432497429.63
Jharkhand,2021,4,Koderma,2621669,5203974984.69
Jharkhand,2021,4,Saraikela Kharsawan,2464688,3572566246.99
Jharkhand,2022,1,Ranchi,28253540,46123330242.44
Jharkhand,2022,1,Dhanbad,10895145,16014299345.82
Jharkhand,2022,1,Bokaro,9906035,13303827043.39
Jharkhand,2022,1,East Singhbhum,9576498,14369232011.49
Jharkhand,2022,1,Hazaribagh,9038043,16229125858.21
Jharkhand,2022,1,Giridih,7126103,13042929318.09
Jharkhand,2022,1,Palamu,5805932,13079772637.08
Jharkhand,2022,1,Ramgarh,4563913,7357524201.07
Jharkhand,2022,1,Koderma,3110218,6307772153.65
Jharkhand,2022,1,Garhwa,3083712,8114726164.82
Jharkhand,2022,2,Ranchi,33436768,52558538612.81
Jharkhand,2022,2,Dhanbad,12714016,18944522591.96
Jharkhand,2022,2,Bokaro,11696455,15638269878.46
Jharkhand,2022,2,Hazaribagh,11022611,19190223094.57
Jharkhand,2022,2,East Singhbhum,10983841,16073962066.52
Jharkhand,2022,2,Giridih,9232036,16356999528.59
Jharkhand,2022,2,Palamu,7012344,14888012258.11
Jharkhand,2022,2,Ramgarh,5430685,8627263910.66
Jharkhand,2022,2,Koderma,3886718,7755155139.21
Jharkhand,2022,2,Garhwa,3818360,9098354638.47
Jharkhand,2022,3,Ranchi,39158673,58067147243.97
Jharkhand,2022,3,East Singhbhum,19160036,27908242815.7
Jharkhand,2022,3,Dhanbad,14284651,20625687079.7
Jharkhand,2022,3,Hazaribagh,11491587,17774103981.03
Jharkhand,2022,3,Bokaro,11304820,14727741169.33
Jharkhand,2022,3,Giridih,7398254,11920111086.95
Jharkhand,2022,3,Palamu,6770650,12637980151.71
Jharkhand,2022,3,Ramgarh,5408270,7941969760.32
Jharkhand,2022,3,Deoghar,4037018,6301182422.02
Jharkhand,2022,3,Koderma,3729215,6719612545.07
Jharkhand,2022,4,Ranchi,41821467,63819119475.17
Jharkhand,2022,4,East Singhbhum,24875930,36996606734.89
Jharkhand,2022,4,Dhanbad,18383284,27724792259.01
Jharkhand,2022,4,Bokaro,14851022,20173927151.75
Jharkhand,2022,4,Hazaribagh,13124400,20746013914.46
Jharkhand,2022,4,Giridih,8482602,13630978502.27
Jharkhand,2022,4,Palamu,8295151,15143138186.2
Jharkhand,2022,4,Ramgarh,6829219,10303594244.59
Jharkhand,2022,4,Garhwa,4570205,8930245496.97
Jharkhand,2022,4,Deoghar,4399812,6832642718.44
Karnataka,2018,1,Bengaluru Urban,8306513,14162750303.06
Karnataka,2018,1,Mysuru,331051,515455840.38
Karnataka,2018,1,Belagavi,265382,286997207.16
Karnataka,2018,1,Ballari,218492,317208290.22
Karnataka,2018,1,Dharwad,204568,231336487.18
Karnataka,2018,1,Bengaluru Rural,187325,307037188.47
Karnataka,2018,1,Dakshina Kannada,185407,270072282.1
Karnataka,2018,1,Tumakuru,177987,260985866.65
Karnataka,2018,1,Kalaburagi,152325,212180924.39
Karnataka,2018,1,Bidar,148528,219204065.83
Karnataka,2018,2,Bengaluru Urban,11916035,23824727965.49
Karnataka,2018,2,Mysuru,447047,897691678.27
Karnataka,2018,2,Belagavi,361190,565399486.71
Karnataka,2018,2,Ballari,312869,626895300.63
Karnataka,2018,2,Dharwad,280837,449174522.01
Karnataka,2018,2,Bengaluru Rural,277565,586804990.4
Karnataka,2018,2,Dakshina Kannada,262880,453188212.4
Karnataka,2018,2,Tumakuru,259255,486561374.78
Karnataka,2018,2,Kalaburagi,225202,465136527.94
Karnataka,2018,2,Bidar,201824,419997599.57
Karnataka,2018,3,Bengaluru Urban,18405424,33812835282.28
Karnataka,2018,3,Mysuru,637275,1288891514.57
Karnataka,2018,3,Belagavi,533530,845527722.68
Karnataka,2018,3,Ballari,466759,923310407.33
Karnataka,2018,3,Bengaluru Rural,436757,912516659.2
Karnataka,2018,3,Dharwad,431588,662938245.68
Karnataka,2018,3,Dakshina Kannada,363684,664098740.36
Karnataka,2018,3,Tumakuru,360361,761725760.42
Karnataka,2018,3,Kalaburagi,322364,646610249.58
Karnataka,2018,3,Kolar,306174,575358671.15
Karnataka,2018,4,Bengaluru Urban,33061353,50279165003.07
Karnataka,2018,4,Mysuru,992071,1934191959.75
Karnataka,2018,4,Bengaluru Rural,809772,1521114253.95
Karnataka,2018,4,Belagavi,790074,1380889164.01
Karnataka,2018,4,Ballari,706744,1433381270.78
Karnataka,2018,4,Dharwad,632389,1056146644.19
Karnataka,2018,4,Dakshina Kannada,572445,1035756925.13
Karnataka,2018,4,Kolar,560804,972325521.2
Karnataka,2018,4,Tumakuru,546317,1135663144.67
Karnataka,2018,4,Kalaburagi,484662,1051812356.85
Karnataka,2019,1,Bengaluru Urban,65174133,82111161572.76
Karnataka,2019,1,Mysuru,1927906,3156454954.69
Karnataka,2019,1,Bengaluru Rural,1707501,2607054374.08
Karnataka,2019,1,Belagavi,1476221,2143704811.91
Karnataka,2019,1,Ballari,1396502,2244647823.11
Karnataka,2019,1,Dharwad,1312093,1848626654.98
Karnataka,2019,1,Dakshina Kannada,1086942,1721495724.07
Karnataka,2019,1,Kolar,1051914,1634035507.13
Karnataka,2019,1,Ramanagara,928541,1444743612.8
Karnataka,2019,1,Tumakuru,926600,1788430415.48
Karnataka,2019,2,Bengaluru Urban,89148659,113389910485.9
Karnataka,2019,2,Mysuru,2641497,4532575333.01
Karnataka,2019,2,Dharwad,2084046,3292543548.21
Karnataka,2019,2,Bengaluru Rural,1994507,3457051861.64
Karnataka,2019,2,Belagavi,1861710,3129078023.56
Karnataka,2019,2,Dakshina Kannada,1632538,2960907502.22
Karnataka,2019,2,Ballari,1510968,3020731081.77
Karnataka,2019,2,Tumakuru,1200397,2439881028.51
Karnataka,2019,2,Kolar,1122326,2210613369.04
Karnataka,2019,2,Ramanagara,988447,1917887093.71
Karnataka,2019,3,Bengaluru Urban,131234422,150244275641.8
Karnataka,2019,3,Mysuru,4034380,5997469689.77
Karnataka,2019,3,Dharwad,3529480,4405498989.37
Karnataka,2019,3,Dakshina Kannada,3129205,4761473404.88
Karnataka,2019,3,Bengaluru Rural,3070784,4619041821.92
Karnataka,2019,3,Belagavi,2722900,3771202585.89
Karnataka,2019,3,Ballari,2172340,3798926912.78
Karnataka,2019,3,Tumakuru,1878003,3158249577.0
Karnataka,2019,3,Kolar,1615545,2946242408.27
Karnataka,2019,3,Davanagere,1351913,2163728718.73
Karnataka,2019,4,Bengaluru Urban,180458808,199966708446.81
Karnataka,2019,4,Mysuru,6009700,8812951678.19
Karnataka,2019,4,Dharwad,4934246,6425417517.09
Karnataka,2019,4,Bengaluru Rural,4458453,6512032486.84
Karnataka,2019,4,Dakshina Kannada,4307358,6266562292.31
Karnataka,2019,4,Belagavi,3807962,5664222342.19
Karnataka,2019,4,Ballari,3167702,5649113297.44
Karnataka,2019,4,Tumakuru,2873750,4751005895.15
Karnataka,2019,4,Kolar,2360285,4256924114.16
Karnataka,2019,4,Davanagere,2063312,3345622513.65
Karnataka,2020,1,Bengaluru Urban,200174352,231970686013.75
Karnataka,2020,1,Mysuru,8069105,13036685203.22
Karnataka,2020,1,Bengaluru Rural,5260930,7794174929.66
Karnataka,2020,1,Dharwad,5171963,6715983685.59
Karnataka,2020,1,Belagavi,4316092,6363752952.03
Karnataka,2020,1,Dakshina Kannada,4233207,7157456163.57
Karnataka,2020,1,Ballari,3903343,7053379784.88
Karnataka,2020,1,Tumakuru,3872833,6659223682.83
Karnataka,2020,1,Kolar,3093003,5550612726.13
Karnataka,2020,1,Davanagere,2704786,4892688445.77
Karnataka,2020,2,Bengaluru Urban,132120979,176357097466.77
Karnataka,2020,2,Mysuru,7184930,13106859536.06
Karnataka,2020,2,Bengaluru Rural,4985176,7327672246.47
Karnataka,2020,2,Belagavi,4972764,8395766920.03
Karnataka,2020,2,Tumakuru,4836880,8510119360.53
Karnataka,2020,2,Ballari,4733742,8629333001.03
Karnataka,2020,2,Dharwad,4199998,6626617210.41
Karnataka,2020,2,Kolar,3965696,6790159344.72
Karnataka,2020,2,Dakshina Kannada,3531912,6376675751.9
Karnataka,2020,2,Shivamogga,3119744,5814372127.29
Karnataka,2020,3,Bengaluru Urban,188947684,261095181780.09
Karnataka,2020,3,Mysuru,9675261,17597207367.35
Karnataka,2020,3,Bengaluru Rural,7596076,11770793408.19
Karnataka,2020,3,Belagavi,7078363,12764674160.45
Karnataka,2020,3,Dharwad,6653211,10834407900.6
Karnataka,2020,3,Ballari,6483038,12217179442.79
Karnataka,2020,3,Tumakuru,6090300,11453537750.66
Karnataka,2020,3,Dakshina Kannada,5509516,10219448161.56
Karnataka,2020,3,Kolar,5319243,10255312905.95
Karnataka,2020,3,Davanagere,5205295,10283937898.61
Karnataka,2020,4,Bengaluru Urban,267720411,352536741958.45
Karnataka,2020,4,Mysuru,14314966,24721321665.95
Karnataka,2020,4,Bengaluru Rural,11780762,18175304366.26
Karnataka,2020,4,Belagavi,10147281,18131720291.44
Karnataka,2020,4,Dharwad,9872445,15011234195.5
Karnataka,2020,4,Ballari,9772557,18739492904.58
Karnataka,2020,4,Tumakuru,8893778,16914412572.22
Karnataka,2020,4,Kolar,7877407,14873069326.12
Karnataka,2020,4,Dakshina Kannada,7794258,13295138020.87
Karnataka,2020,4,Davanagere,7262656,14015672346.83
Karnataka,2021,1,Bengaluru Urban,348712787,432401341231.77
Karnataka,2021,1,Mysuru,17089151,28183406863.66
Karnataka,2021,1,Bengaluru Rural,12387231,18735722156.72
Karnataka,2021,1,Dharwad,11396406,16320416665.28
Karnataka,2021,1,Belagavi,10602642,18931041051.06
Karnataka,2021,1,Ballari,9904822,18837260510.48
Karnataka,2021,1,Dakshina Kannada,9626991,15430015647.49
Karnataka,2021,1,Tumakuru,9386009,17694897997.49
Karnataka,2021,1,Davanagere,9322884,17155680177.78
Karnataka,2021,1,Kolar,7957144,14724582470.44
Karnataka,2021,2,Bengaluru Urban,326804307,444422398357.68
Karnataka,2021,2,Mysuru,17372316,30853150362.63
Karnataka,2021,2,Bengaluru Rural,12594743,19987071189.39
Karnataka,2021,2,Belagavi,12215950,23772477631.27
Karnataka,2021,2,Ballari,11601049,23117810388.1
Karnataka,2021,2,Dharwad,11462786,18982715974.08
Karnataka,2021,2,Davanagere,11241732,21560667430.36
Karnataka,2021,2,Tumakuru,10841529,21263359141.53
Karnataka,2021,2,Dakshina Kannada,10734091,18919204047.5
Karnataka,2021,2,Kolar,9352225,17435526726.61
Karnataka,2021,3,Bengaluru Urban,476485560,626123198813.85
Karnataka,2021,3,Mysuru,25045268,42793900020.65
Karnataka,2021,3,Bengaluru Rural,18220951,28063157056.13
